sys_yes	说 吧
sys_yes	说 说 看
chitchat	信 号 不 好
chitchat	重 说 一 遍
chitchat	重 说 一 下
chitchat	重 说 一 次
chitchat	重 新 说 一 遍
chitchat	再 重 复 说 一 下
chitchat	再 重 复 说 一 遍
chitchat	刚 才 说 了 什 么
chitchat	刚 刚 讲 什 么
chitchat	啥 玩 意
chitchat	什 么 玩 意
chitchat	没 有 听 到
chitchat	没 有 听 清 楚
chitchat	没 有 听 见
chitchat	再 讲 一 遍
chitchat	再 来 说 一 遍 吧
chitchat	再 复 述 一 遍
chitchat	不 好 意 思 再 说 一 遍
chitchat	麻 烦 再 说 一 次
chitchat	再 讲 一 下
chitchat	再 讲 一 次
chitchat	听 不 太 清 楚
chitchat	没 太 听 清 楚
chitchat	重 新 讲
chitchat	刚 讲 什 么
chitchat	再 表 达 一 遍
chitchat	再 表 述 一 遍
chitchat	再 重 述 一 遍
chitchat	重 复 一 次
chitchat	从 讲 一 遍
chitchat	从 说 一 遍
chitchat	听 不 见
chitchat	刚 刚 说 了 什 么
chitchat	刚 才 说 什 么
chitchat	说 了 些 什 么
chitchat	没 听 见
chitchat	没 有 听 清
chitchat	你 刚 说 什 么
chitchat	你 说 什 么
chitchat	你 说 啥
chitchat	你 说 的 啥
chitchat	再 说 一 下
chitchat	再 说 一 句
chitchat	再 说 一 次
chitchat	再 介 绍 一 遍
chitchat	再 介 绍 下
chitchat	再 介 绍 一 下
chitchat	再 说 一 遍
chitchat	再 说 下
chitchat	刚 刚 说 什 么
chitchat	刚 说 什 么
chitchat	听 不 到
chitchat	听 不 清
chitchat	听 不 清 楚
chitchat	在 说 一 遍
chitchat	没 听 清 楚
chitchat	说 什 么
chitchat	说 啥
chitchat	说 的 啥
chitchat	重 复 一 下
chitchat	重 复 一 遍
chitchat	怎 么 选
chitchat	哪 个 划 算
chitchat	哪 个 好
chitchat	性 价 比 高
chitchat	更 好
chitchat	选 哪 个
chitchat	你 们 是
chitchat	在 哪
chitchat	具 体 哪 里
chitchat	哪 个 地 方
chitchat	哪 呢
chitchat	啥 地 方
chitchat	在 哪 儿
chitchat	在 哪 边
chitchat	在 哪 里
chitchat	哪 一 位
chitchat	你 哪 位
chitchat	你 找 谁
chitchat	你 是 哪 位
chitchat	你 是 谁
chitchat	你 是 谁 呀
chitchat	你 是 谁 啊
chitchat	你 谁
chitchat	你 谁 啊
chitchat	你 谁 阿
chitchat	谁
chitchat	谁 呀
chitchat	谁 啊
chitchat	谁 阿
chitchat	你 哪 个
chitchat	你 是 哪 个
chitchat	你 哪 一 个
chitchat	你 是 哪 一 个
chitchat	拿 个
chitchat	什 么 事 儿
chitchat	什 么 事 情
chitchat	什 么 鬼
chitchat	啥 事
chitchat	啥 事 情
chitchat	干 什 么
chitchat	干 什 么 的
chitchat	干 啥
chitchat	干 嘛
chitchat	怎 么 回 事
chitchat	怎 么 拉
chitchat	打 电 话 干 啥
chitchat	找 我 有 事
chitchat	做 什 么
chitchat	做 什 么 的
chitchat	干 嘛 的
chitchat	你 是 干 嘛 的
chitchat	工 作 业 务
chitchat	你 们 是 哪 里
chitchat	你 们 哪 里
chitchat	你 哪 里
chitchat	您 哪 里
chitchat	您 们 哪 里
chitchat	您 们 是 哪 里
chitchat	您 是 哪 里
chitchat	你 那 边 是 哪 里
chitchat	咋 啦
chitchat	在 工 作
chitchat	有 工 作
chitchat	打 零 工
chitchat	兼 职
chitchat	工 作 的
chitchat	上 班 族
chitchat	在 工 地
chitchat	打 工 族
chitchat	在 职
chitchat	职 员
chitchat	员 工
chitchat	上 班
chitchat	在 上 班
chitchat	工 厂 员 工
chitchat	公 司 职 员
chitchat	公 司 员 工
chitchat	打 工
chitchat	打 工 仔
chitchat	打 打 工
chitchat	给 人 干 活
chitchat	白 领
chitchat	蓝 领
chitchat	搬 砖
chitchat	找 到 工 作
chitchat	工 作 了
chitchat	已 经 在 上 班
chitchat	找 好 工 作
chitchat	找 好 工 作 了
chitchat	工 人
chitchat	职 工
chitchat	做 生 意
chitchat	个 体
chitchat	法 人
chitchat	股 东
chitchat	营 业 执 照
chitchat	在 找 工 作
chitchat	退 休
chitchat	家 庭 妇 女
chitchat	失 业
chitchat	待 业
chitchat	无 业
chitchat	无 业 游 民
chitchat	没 上 班
chitchat	下 岗
chitchat	辞 职
chitchat	离 职
chitchat	做 买 卖
chitchat	做 做 小 本 生 意
chitchat	做 做 小 生 意
chitchat	做 做 生 意
chitchat	做 小 本 生 意
chitchat	做 小 生 意
chitchat	做 点 小 本 生 意
chitchat	做 点 小 生 意
chitchat	做 点 生 意
chitchat	做 老 板
chitchat	做 金 融
chitchat	创 业
chitchat	办 厂
chitchat	卖 房 的
chitchat	在 做 生 意
chitchat	小 买 卖
chitchat	小 生 意
chitchat	工 作 室
chitchat	开 个 小 公 司
chitchat	开 个 小 店
chitchat	开 了 个 小 公 司
chitchat	开 公 司
chitchat	开 农 场
chitchat	开 厂
chitchat	开 场
chitchat	开 店
chitchat	开 旅 馆
chitchat	当 老 板
chitchat	有 自 己 的 公 司
chitchat	生 意
chitchat	生 意 人
chitchat	经 营 公 司
chitchat	自 己 创 业
chitchat	自 己 经 营
chitchat	个 体 户
chitchat	合 格 证 书
chitchat	合 格
chitchat	资 格 证 书
chitchat	没 有 营 业 执 照
chitchat	未 满 1 年
sys_no	没 有
sys_no	不 是
sys_no	么 有
sys_no	木 有
sys_no	没
sys_no	都 木 有
sys_no	都 没 有
chitchat	这 么 好
chitchat	再 见
chitchat	拜 拜
chitchat	挂 了
chitchat	挂 电 话
chitchat	这 么 快
chitchat	挺 快 的
chitchat	蛮 快 的
chitchat	挺 快
chitchat	那 么 快
chitchat	好 快
chitchat	很 快
chitchat	真 快
chitchat	举 报
chitchat	110
chitchat	告 你
chitchat	媒 体
chitchat	投 诉
chitchat	投 诉 你
chitchat	报 警
chitchat	新 闻
chitchat	曝 光
chitchat	记 者
chitchat	要 报 警
chitchat	骚 扰 电 话
chitchat	骚 扰
sys_no	现 在 还 没
sys_no	暂 时 没 有
sys_no	不 在 我 名 下
sys_no	无 房 产
sys_no	无 房 子
sys_no	哪 来 的 房 产
sys_no	哪 来 的 房 子
sys_no	哪 有 房 子
sys_no	没 房 没 车
sys_no	没 房
sys_no	没 有
sys_no	没 车
sys_no	没 1
sys_no	买 不 起 房
sys_no	没 钱 买 房
sys_no	没 财 产
sys_no	没 房 也 没 车
sys_no	没 有 房 没 有 车
sys_no	什 么 都 没 有
sys_no	什 么 都 没
sys_no	没 身 家
sys_no	没 资 产
sys_no	没 有 资 产
chitchat	租 的
chitchat	租 房
chitchat	租 的 房 子
chitchat	租 房 住
chitchat	房 子 租 的
chitchat	房
sys_no	没 买 房
sys_no	没 房 产
sys_no	没 房 子
sys_no	没 拿 房
sys_no	没 有 房
sys_no	没 有 房 产
sys_no	没 有 房 子
sys_no	说 了 没 房
sys_no	房 子 也 没 有
sys_no	房 也 没 有
sys_no	么 有
sys_no	木 有
sys_no	没
sys_no	都 木 有
sys_no	都 没 有
sys_no	无 车
sys_no	没 有 车
sys_no	没 有 车 子
sys_no	没 车 子
sys_no	没 买 车
sys_no	买 不 起 车
sys_no	没 钱 买 车
sys_no	车 子 也 没 有
sys_no	车 也 没 有
sys_no	没 有 汽 车
sys_no	汽 车 也 没 有
sys_no	没 汽 车
sys_no	没 钱
sys_no	买 不 起
chitchat	太 穷 了
chitchat	很 穷
sys_no	我 没 钱
chitchat	手 头 有 点 紧
chitchat	手 头 紧
sys_no	没 有 这 个 预 算
sys_no	没 有 钱
sys_no	没 有 闲 钱
sys_no	没 有 预 算
sys_no	没 资 金
sys_no	没 这 个 预 算
sys_no	没 钱 买
sys_no	没 预 算
chitchat	穷
chitchat	经 济 危 机
chitchat	缺 钱
chitchat	资 金
chitchat	预 算
sys_no	现 在 还 没
sys_no	暂 时 没 有
sys_no	不 在 我 名 下
sys_no	哪 有 车 子
sys_no	哪 有 车
sys_no	无 车 子
sys_no	哪 来 的 车 子
sys_no	哪 来 的 车
chitchat	自 行 车
chitchat	两 轮
sys_no	没 房 没 车
sys_no	没 有
sys_no	没 车
sys_no	没 1
sys_no	没 财 产
sys_no	没 房 也 没 车
sys_no	没 有 房 没 有 车
sys_no	什 么 都 没 有
sys_no	什 么 都 没
sys_no	没 身 家
sys_no	没 资 产
sys_no	没 有 资 产
sys_no	么 有
sys_no	木 有
sys_no	没
sys_no	都 木 有
sys_no	都 没 有
sys_no	无 车
sys_no	没 有 车
sys_no	没 有 车 子
sys_no	没 车 子
sys_no	没 买 车
sys_no	买 不 起 车
sys_no	没 钱 买 车
sys_no	车 子 也 没 有
sys_no	车 也 没 有
sys_no	没 有 汽 车
sys_no	汽 车 也 没 有
sys_no	没 汽 车
sys_no	没 买
sys_no	没 有 信 用 卡
sys_no	没 信 用 卡
sys_no	哪 来 的 保 险
sys_no	无 保 险
sys_no	哪 有 保 险
sys_no	没 有
sys_no	没 保 单
sys_no	没 有 保 单
sys_no	没 买 过
sys_no	没 买 过 保 单
sys_no	没 卡
sys_no	没 有 卡
sys_no	么 有
sys_no	木 有
sys_no	没
sys_no	都 木 有
sys_no	都 没 有
chitchat	做 啥 的
sys_yes	你 说
chitchat	没 听 清
chitchat	做 啥
chitchat	哪 一 个
chitchat	你 是
chitchat	是 啥 东 西
chitchat	你 哪 的
chitchat	哪 儿 的
chitchat	搞 什 么
chitchat	弄 什 么
chitchat	哪 里 的
chitchat	哪 位
chitchat	哪 个
chitchat	哪 边
chitchat	什 么 事
chitchat	有 事 吗
chitchat	有 事 情
chitchat	有 事 情 吗
chitchat	你 是 哪 里
chitchat	哪 里
chitchat	怎 么 啦
chitchat	怎 么 了
chitchat	什 么 东 西
chitchat	咋 了
chitchat	你 怎 么 说
chitchat	办 信 用 卡
chitchat	说 话
chitchat	啥 呀
chitchat	弄 啥 咧
chitchat	咋 么 了
chitchat	咋 地 了
chitchat	信 用 管 理 中 心
chitchat	啥 中 心
chitchat	什 么 中 心
chitchat	找 谁
sys_yes	你 讲
sys_yes	你 说 说
sys_yes	你 说 说 看
sys_yes	继 续 说
sys_yes	讲 吧
sys_yes	详 细 说 说
sys_yes	说 吧
sys_yes	说 说 看
chitchat	信 号 不 好
chitchat	重 说 一 遍
chitchat	重 说 一 下
chitchat	重 说 一 次
chitchat	重 新 说 一 遍
chitchat	再 重 复 说 一 下
chitchat	再 重 复 说 一 遍
chitchat	刚 才 说 了 什 么
chitchat	刚 刚 讲 什 么
chitchat	啥 玩 意
chitchat	什 么 玩 意
chitchat	没 有 听 到
chitchat	没 有 听 清 楚
chitchat	没 有 听 见
chitchat	再 讲 一 遍
chitchat	再 来 说 一 遍 吧
chitchat	再 复 述 一 遍
chitchat	不 好 意 思 再 说 一 遍
chitchat	麻 烦 再 说 一 次
chitchat	再 讲 一 下
chitchat	再 讲 一 次
chitchat	听 不 太 清 楚
chitchat	没 太 听 清 楚
chitchat	重 新 讲
chitchat	刚 讲 什 么
chitchat	再 表 达 一 遍
chitchat	再 表 述 一 遍
chitchat	再 重 述 一 遍
chitchat	重 复 一 次
chitchat	从 讲 一 遍
chitchat	从 说 一 遍
chitchat	听 不 见
chitchat	刚 刚 说 了 什 么
chitchat	刚 才 说 什 么
chitchat	说 了 些 什 么
chitchat	没 听 见
chitchat	没 有 听 清
chitchat	你 刚 说 什 么
chitchat	你 说 什 么
chitchat	你 说 啥
chitchat	你 说 的 啥
chitchat	再 说 一 下
chitchat	再 说 一 句
chitchat	再 说 一 次
chitchat	再 介 绍 一 遍
chitchat	再 介 绍 下
chitchat	再 介 绍 一 下
chitchat	再 说 一 遍
chitchat	再 说 下
chitchat	刚 刚 说 什 么
chitchat	刚 说 什 么
chitchat	听 不 到
chitchat	听 不 清
chitchat	听 不 清 楚
chitchat	在 说 一 遍
chitchat	没 听 清 楚
chitchat	说 什 么
chitchat	说 啥
chitchat	说 的 啥
chitchat	重 复 一 下
chitchat	重 复 一 遍
chitchat	怎 么 选
chitchat	哪 个 划 算
chitchat	哪 个 好
chitchat	性 价 比 高
chitchat	更 好
chitchat	选 哪 个
chitchat	你 们 是
chitchat	在 哪
chitchat	具 体 哪 里
chitchat	哪 个 地 方
chitchat	哪 呢
chitchat	啥 地 方
chitchat	在 哪 儿
chitchat	在 哪 边
chitchat	在 哪 里
chitchat	哪 一 位
chitchat	你 哪 位
chitchat	你 找 谁
chitchat	你 是 哪 位
chitchat	你 是 谁
chitchat	你 是 谁 呀
chitchat	你 是 谁 啊
chitchat	你 谁
chitchat	你 谁 啊
chitchat	你 谁 阿
chitchat	谁
chitchat	谁 呀
chitchat	谁 啊
chitchat	谁 阿
chitchat	你 哪 个
chitchat	你 是 哪 个
chitchat	你 哪 一 个
chitchat	你 是 哪 一 个
chitchat	拿 个
chitchat	什 么 事 儿
chitchat	什 么 事 情
chitchat	什 么 鬼
chitchat	啥 事
chitchat	啥 事 情
chitchat	干 什 么
chitchat	干 什 么 的
chitchat	干 啥
chitchat	干 嘛
chitchat	怎 么 回 事
chitchat	怎 么 拉
chitchat	打 电 话 干 啥
chitchat	找 我 有 事
chitchat	做 什 么
chitchat	做 什 么 的
chitchat	干 嘛 的
chitchat	你 是 干 嘛 的
chitchat	工 作 业 务
chitchat	你 们 是 哪 里
chitchat	你 们 哪 里
chitchat	你 哪 里
chitchat	您 哪 里
chitchat	您 们 哪 里
chitchat	您 们 是 哪 里
chitchat	您 是 哪 里
chitchat	你 那 边 是 哪 里
chitchat	咋 啦
chitchat	报 警 了
chitchat	工 信 部
chitchat	投 诉 你 们
chitchat	举 报 你 们
chitchat	银 监 会
chitchat	骚 扰 电 话
chitchat	再 打 投 诉 你 们
chitchat	110
chitchat	报 警
chitchat	举 报
chitchat	骚 扰
chitchat	投 诉
chitchat	举 报 你
chitchat	再 打 报 警
chitchat	再 打 举 报
chitchat	再 打 举 报 你
chitchat	再 打 举 报 你 们
chitchat	投 诉 到 工 信 部
chitchat	打 工 信 部 电 话
chitchat	投 诉 到 银 监 会
chitchat	打 银 监 会 电 话
chitchat	打 银 监 会 电 话 投 诉 你
chitchat	打 银 监 会 电 话 投 诉 你 们
chitchat	天 天 骚 扰 我
chitchat	天 天 打 骚 扰 电 话
chitchat	我 要 投 诉 你
chitchat	别 骚 扰 我
chitchat	你 这 是 骚 扰
chitchat	骚 扰 电 话 烦 死 了
chitchat	别 骚 扰 我 了
chitchat	再 打 报 警 了
chitchat	告 你
chitchat	媒 体 投 诉
chitchat	投 诉 你
chitchat	新 闻 曝 光 记 者
chitchat	要 报 警
chitchat	打 投 诉 电 话
chitchat	再 打 就 报 警
chitchat	我 要 投 诉
chitchat	我 是 公 安 局
chitchat	我 是 工 商 局
chitchat	投 诉 了
chitchat	投 诉 你 了
chitchat	投 诉 你 们 了
chitchat	要 投 诉
chitchat	要 投 诉 你
chitchat	要 投 诉 你 们
chitchat	举 报 了
chitchat	要 举 报
chitchat	举 报 你 了
chitchat	举 报 你 们 了
chitchat	就 报 警
chitchat	公 安 局
chitchat	工 商 局
chitchat	12315
chitchat	幺 幺 零
chitchat	已 经 还 了
chitchat	已 还
chitchat	已 经 还 款
chitchat	还 清 了
chitchat	已 经 还 清 了
chitchat	已 经 还 掉 了
chitchat	已 经 换 掉 了
chitchat	已 经 还 过 了
chitchat	还 过 了
chitchat	换 过 了
chitchat	刚 还 的
chitchat	刚 还 了
chitchat	手 动 还 过 了
chitchat	手 动 还 了
chitchat	已 经 手 动 还 了
chitchat	你 看 清 楚 到 底 有 没 有 再 给 我 打 电 话
chitchat	看 清 楚 到 底 有 没 有
chitchat	看 清 楚 有 没 有 再 给 我 打 电 话
chitchat	已 经 在 网 上 操 作 了
chitchat	在 网 上 操 作 了
chitchat	已 经 操 作 了
chitchat	早 上 已 经 操 作 了
chitchat	您 再 查 一 下
sys_yes	完 了 完 了
chitchat	我 不 是 还 掉 了 吗
sys_yes	处 理 完 了
chitchat	您 查 了 吗 您 就 给 我 打 电 话
sys_yes	整 好 了
sys_yes	已 经 搞 定 了
sys_yes	已 经 搞 定 了 你 去 查 一 查
sys_yes	我 已 经 搞 定 了
chitchat	还 了 你 去 看 看
chitchat	我 不 是 花 了 吗
chitchat	今 天 早 上 花 了
chitchat	查 清 楚 了 再 打 电 话
chitchat	钱 已 经 入 账 了
chitchat	昨 天 就 入 账 了
chitchat	钱 已 经 交 好 了
chitchat	已 经 交 了 好 不 好
chitchat	最 近 交 了
chitchat	最 近 交 了 你 们 不 看
chitchat	今 天 已 经 还 进 去 了
sys_yes	我 弄 好 了
sys_yes	我 弄 好 了 呀
sys_yes	弄 好 了
chitchat	我 钱 给 了 呀
chitchat	完 事 儿 了
chitchat	完 事 了
sys_yes	交 完 了
chitchat	前 面 付 掉 了
chitchat	早 上 还 了 呀
sys_yes	已 经 处 理 好 了
sys_yes	刚 才 已 经 结 了
sys_yes	已 经 处 理 了
chitchat	昨 天 不 是 已 经 还 了 吗
chitchat	不 是 已 经 还 了
chitchat	你 自 己 去 查 一 下
chitchat	你 检 查 完 了 再 打 电 话
chitchat	你 先 查 完 账 再 打
sys_yes	处 理 过 了
sys_yes	已 经 到 了
sys_yes	已 经 还 上 了
sys_yes	已 经 还 上 了 吧
sys_yes	已 经 还 完 了 呀
sys_yes	还 完 了 呀
sys_yes	已 经 还 完
chitchat	我 今 天 交 了
sys_yes	已 经 交 了
chitchat	今 天 还 了 一 回 了
chitchat	已 经 扣 款 了
sys_yes	已 经 处 理 了 哦
sys_yes	已 经 交 了 呀
chitchat	我 不 是 处 理 了 吗
chitchat	钱 已 经 放 到 里 面 去 了
chitchat	还 了 还 了
chitchat	还 掉 了
chitchat	可 以 扣 款
chitchat	今 天 早 上 就 搞 好 了
chitchat	早 上 就 搞 好 了
sys_yes	早 就 搞 好 了
sys_yes	已 经 搞 好 了
sys_yes	搞 好 了 啊
sys_yes	搞 好 了 呀
chitchat	我 不 是 交 了 吗
chitchat	已 经 换 完 了 啊
chitchat	我 已 经 弄 了 呀
chitchat	已 经 好 了
chitchat	已 经 完 事 了
chitchat	那 个 已 经 完 事 了
chitchat	我 不 是 搞 好 了 吗
chitchat	我 处 理 了
chitchat	我 已 经 交 在 那 个 卡 里
chitchat	他 不 是 扣 掉 了 吗
chitchat	我 已 经 交 进 去 他 已 经 扣 掉 了
chitchat	我 不 是 还 给 你 了 吗
chitchat	我 不 是 还 给 你 们 了
chitchat	烦 呐 我 烦 他 还 上 传 了
chitchat	我 昨 天 不 是 还 进 去 了 吗
chitchat	已 经 改 了
chitchat	已 经 还 了 啊
chitchat	还 了 啊
chitchat	早 上 就 把 钱 还 了
chitchat	中 午 就 把 钱 还 了
chitchat	早 就 把 钱 还 了
chitchat	不 是 扣 掉 了 吗
chitchat	已 经 交 过 去 了
chitchat	钱 已 经 翻 到 里 面 去 了
chitchat	已 经 交 进 去 他 已 经 扣 掉 了
chitchat	已 经 扣 除 了 怎 么 还 有 啊
chitchat	那 我 已 经 还 上 了
chitchat	已 经 让 我 转 账 转 过 去 了
sys_yes	我 已 经 还 完 了
sys_yes	我 已 经 处 理 完 了
sys_yes	嗯 嗯 我 刚 刚 已 经 刚 刚 还 了
sys_yes	哦 我 还 了
sys_yes	早 都 处 理 了
chitchat	我 都 还 上 去 了
chitchat	已 经 扣 完 了 扣 完 了
chitchat	已 经 扣 了 费 了
chitchat	已 经 转 过 去 了 今 天 早 上 转 的
chitchat	你 看 一 下 都 已 经 支 完 了 啊
chitchat	我 已 经 还 钱 了
chitchat	已 经 还 钱 了
chitchat	还 钱 了
sys_yes	还 完 了
sys_yes	还 过 啦
chitchat	我 已 经 换 了
chitchat	我 已 经 换 钱 了
chitchat	刚 还 款
chitchat	刚 转 账
chitchat	刚 在 柜 台 还 了
chitchat	已 经 还 了 的
chitchat	还 过 了 的
chitchat	刚 还 款 啊
chitchat	刚 转 账 啊
chitchat	刚 在 柜 台 还 了 的
chitchat	我 还 了
chitchat	已 经 扣 了
chitchat	已 扣
chitchat	已 付
chitchat	已 给
chitchat	已 经 扣 费 了
chitchat	扣 过 费 了
chitchat	已 经 打 过 去 了
chitchat	打 过 钱 了
chitchat	钱 打 过 去 了
chitchat	已 经 付 钱 了
chitchat	已 经 付 了
chitchat	还 了
chitchat	已 经 花 了
chitchat	花 过 了
chitchat	我 花 了
chitchat	扣 过 了
chitchat	今 天 扣 了
chitchat	已 经 换 过 了
chitchat	提 前 换 了
chitchat	提 前 还 了
chitchat	付 清 了
chitchat	付 过 了
chitchat	付 完 了
chitchat	付 钱 了
chitchat	付 了
chitchat	还 上 了
chitchat	还 进 去 了
chitchat	怀 上 了
chitchat	已 经 怀 了
chitchat	转 账 了
chitchat	结 清 了
chitchat	自 动 扣 过
chitchat	自 动 扣 了
chitchat	自 动 扣 过 了
chitchat	给 过 了
chitchat	扣 过 费
chitchat	扣 了 费
chitchat	已 经 扣 过
chitchat	已 经 付 款
chitchat	已 经 付 掉
chitchat	已 经 给
chitchat	刚 才 还 掉
chitchat	刚 刚 还
chitchat	刚 才 还
chitchat	还 过 了 还 给 我 打
chitchat	已 经 还 了 打 什 么 打
chitchat	不 是 还 了 么 还 催
chitchat	今 天 不 是 还 了 吧
chitchat	我 还 过 了 吧
chitchat	下 午 换 过 了 哎
chitchat	我 还 过 了 吧 下 午 换 过 了 哎
chitchat	不 是 还 了 吗
chitchat	今 天 已 经 换 进 去 了
chitchat	早 上 换 了 呀
chitchat	昨 天 不 是 已 经 换 了 吗
chitchat	不 是 已 经 换 了
chitchat	已 经 换 了
chitchat	已 经 换 上 了
chitchat	已 经 换 上 了 吧
chitchat	已 经 换 完 了 呀
chitchat	换 完 了 呀
chitchat	已 经 换 完
chitchat	今 天 换 了 一 回 了
chitchat	换 了 换 了
chitchat	换 掉 了
chitchat	我 不 是 换 给 你 了 吗
chitchat	我 不 是 换 给 你 们 了
chitchat	烦 呐 我 烦 他 换 上 传 了
chitchat	我 昨 天 不 是 换 进 去 了 吗
chitchat	已 经 换 了 啊
chitchat	换 了 啊
chitchat	早 上 就 把 钱 换 了
chitchat	中 午 就 把 钱 换 了
chitchat	早 就 把 钱 换 了
chitchat	已 经 扣 除 了
chitchat	那 我 已 经 换 上 了
chitchat	我 已 经 换 完 了
chitchat	嗯 嗯 我 刚 刚 已 经 刚 刚 换 了
chitchat	哦 我 换 了
chitchat	我 都 换 上 去 了
chitchat	已 经 换 钱 了
chitchat	换 钱 了
chitchat	换 完 了
chitchat	换 过 啦
chitchat	刚 换 款
chitchat	刚 在 柜 台 换 了
chitchat	已 经 换 了 的
chitchat	换 过 了 的
chitchat	刚 换 款 啊
chitchat	刚 在 柜 台 换 了 的
chitchat	我 换 了
chitchat	已 换
chitchat	换 了
chitchat	换 上 了
chitchat	换 进 去 了
chitchat	刚 才 换 掉
chitchat	刚 刚 换
chitchat	刚 才 换
chitchat	换 过 了 换 给 我 打
chitchat	已 经 换 了 打 什 么 打
chitchat	不 是 换 了 么 换 催
chitchat	今 天 不 是 换 了 吧
chitchat	我 换 过 了 吧
chitchat	我 换 过 了 吧 下 午 换 过 了 哎
chitchat	不 是 换 了 吗
chitchat	刚 刚 换 了
chitchat	你 上 去 看 一 下
chitchat	我 已 经 那 个 刚 刚 弄 了
chitchat	呃 你 再 刷 新 一 下
chitchat	刚 刚 弄 了
chitchat	我 已 经 弄 了
chitchat	你 刷 新 一 下
chitchat	我 已 经 还 过 了
chitchat	你 们 查 不 到 吗
chitchat	不 会 先 查 再 打
chitchat	不 能 先 查 查 吗
chitchat	不 会 先 查 查 吗
chitchat	你 查 查 吧
chitchat	你 们 不 看 吗
chitchat	你 们 不 看 呐
chitchat	我 都 已 经 还 完 了
chitchat	都 已 经 还 完 了
chitchat	我 这 还 上 了
chitchat	没 查 到 吗
chitchat	我 今 天 早 上 弄 的
chitchat	弄 完 了
chitchat	已 经 汇 了 啊
chitchat	已 经 汇 了
chitchat	本 来 账 户 就 有 钱
chitchat	你 们 怎 么 扣 不 扣 不 成 功
chitchat	已 经 还 了 呀
chitchat	已 经 还 进 去 了
chitchat	还 款 成 功 了
chitchat	你 们 刷 新 后 台 再 给 我 打 电 话 哦
chitchat	你 们 刷 刷 后 台
chitchat	刷 新 后 台
chitchat	刷 刷 后 台
sys_yes	嗯 嗯 嗯
sys_yes	是 呢
sys_yes	吃 了
sys_yes	我 都 说 了 是
sys_yes	是 什 么 事
sys_yes	对 说 是 什 么 事
sys_yes	对 是 什 么 事
sys_yes	是 怎 么 了
sys_yes	嗯 是 怎 么 了
sys_yes	对 是 怎 么 了
sys_yes	对 怎 么 了
sys_yes	嗯 怎 么 了
sys_yes	啊 就 是 对
sys_yes	啊 就 是
sys_yes	哎 对
sys_yes	嗯 你 好
chitchat	今 天 会 存 进 去
sys_yes	是 你 说
sys_yes	就 是
sys_yes	啊 对 哪 位
sys_yes	啊 可 以 好
sys_yes	啊 是 嗯
sys_yes	嗯 嗯 对
sys_yes	嗯 嗯 是
sys_yes	对 你 说
sys_yes	是 您 说 话 啊
sys_yes	有 啊 对
sys_yes	啊 对
sys_yes	今 天 会 放 进 去
sys_yes	对 是
sys_yes	嗯 对 是
sys_yes	啊 对 是
sys_yes	哎 对 你 好
sys_yes	是 你 好
sys_yes	啊 对 喂 喂
sys_yes	哦 是
sys_yes	啊 是 啊
sys_yes	啊 是 呀
sys_yes	哦 对
sys_yes	是 啊
sys_yes	我 是
sys_yes	嗯 是 有 事 吗
sys_yes	嗯 对 你 哪 里 啊
sys_yes	嗯 是 的 你 哪 里
sys_yes	是 的 你 是 哪 个 银 行
sys_yes	是 那 个 什 么 事 情
sys_yes	嗯 什 么 事
sys_yes	嗯 是 的
sys_yes	嗯 对
sys_yes	是 的 你 哪 里 啊
sys_yes	是 的
sys_yes	嗯 是
sys_yes	对 什 么 事
sys_yes	呃 是
sys_yes	呃 我 是
sys_yes	呃 对
sys_yes	对 对 的
sys_yes	对 的 对
sys_yes	对 对
sys_yes	对 的
sys_yes	对 呀
sys_yes	对 头
sys_yes	对 阿
sys_yes	对 啊
sys_yes	嗯 对 的
sys_yes	嗯 是 是 是
sys_yes	嗯 对 对 对
sys_yes	嗯 是 啊
sys_yes	嗯 是 呀
sys_yes	嗯 对 啊
sys_yes	嗯 对 呀
sys_yes	嗯 对 头
sys_yes	嗯 是 说 吧
sys_yes	嗯 是 你 说 吧
sys_yes	嗯 是 你 说
sys_yes	是 的 什 么 事 你 说
sys_yes	是 的 什 么 事 情
sys_yes	是 的 你 哪 里
sys_yes	是 的 你 哪 个
sys_yes	是 的 你 哪 边
sys_yes	是 的 你 说 吧
sys_yes	是 的 干 什 么
sys_yes	是 的 做 什 么
sys_yes	是 的 你 哪 边 的
sys_yes	是 的 你 找 谁
sys_yes	是 的 你 找 哪 个
sys_yes	是 的 你 找 谁 呀
sys_yes	对 的 什 么 事 你 说
sys_yes	对 的 什 么 事 情
sys_yes	对 的 你 哪 里
sys_yes	对 的 你 哪 个
sys_yes	对 的 你 那 边
sys_yes	对 的 你 说 吧
sys_yes	对 的 干 什 么
sys_yes	对 的 做 什 么
sys_yes	对 的 你 哪 边 的
sys_yes	对 的 你 找 谁
sys_yes	对 的 你 找 哪 个
sys_yes	对 的 你 找 谁 呀
sys_yes	是 我
sys_yes	对 是 我
sys_yes	恩
sys_yes	就 是 这 个 号 码
sys_yes	嗯 嗯
sys_yes	就 是 我
sys_yes	是 我 本 人
chitchat	就 我 本 人
sys_yes	就 是 我 本 人
sys_yes	是 本 人
sys_yes	我 就 是
sys_yes	我 是 的 啊
sys_yes	我 是 的
sys_yes	而 是 我
sys_yes	嗯 是 我
sys_yes	额 是 我
chitchat	找 我 干 嘛
chitchat	找 我 啥 事
chitchat	找 我 什 么 事
chitchat	为 什 么 找 我
chitchat	找 我 干 什 么
